property_type,region,area_m2,price_usd,state,lat,lon
apartment,Central-West,120.0,"$146,771.03",Distrito Federal,-15.677639,-48.193867
house,Central-West,150.0,"$119,941.92",Distrito Federal,-15.829099,-48.056358
apartment,Central-West,91.0,"$113,629.19",Distrito Federal,-16.0283651,-48.0723507
house,Central-West,200.0,"$217,789.28",Distrito Federal,-15.809421,-47.870907
house,Central-West,85.0,"$78,909.15",Distrito Federal,-15.8092494,-48.124382
house,Central-West,115.0,"$85,221.89",Distrito Federal,-15.831162,-48.0933815
apartment,Central-West,174.0,"$407,171.26",Distrito Federal,-15.7421185,-47.9127262
apartment,Central-West,97.0,"$154,661.95",Distrito Federal,-15.8947996,-47.7760677
apartment,Central-West,78.0,"$180,859.79",Distrito Federal,-15.81621,-47.8909696
apartment,Central-West,59.0,"$77,330.97",Distrito Federal,-15.8727011,-47.9757887
apartment,Central-West,98.0,"$164,131.05",Distrito Federal,-15.8379786,-48.030921
house,Central-West,250.0,"$173,600.15",Distrito Federal,-15.6860466,-48.1905718
apartment,Central-West,97.0,"$299,854.80",Distrito Federal,-15.813435,-47.8923424
house,Central-West,100.0,"$162,266.74",Distrito Federal,-15.8347148,-47.9756831
apartment,Central-West,145.0,"$441,891.29",Distrito Federal,-15.8208238,-47.9132804
apartment,Central-West,57.0,"$78,909.15",Distrito Federal,-15.8391829,-48.1039788
apartment,Central-West,239.0,"$347,574.91",Distrito Federal,-15.865289,-48.023804
apartment,Central-West,127.0,"$161,884.20",Distrito Federal,-15.812043,-47.926105
apartment,Central-West,67.0,"$111,104.09",Distrito Federal,-15.8442721,-48.0273962
apartment,Central-West,89.0,"$141,405.21",Distrito Federal,-15.828047,-48.0294019
apartment,Central-West,107.0,"$161,957.89",Distrito Federal,-15.908549,-47.75172
apartment,Central-West,69.0,"$82,065.52",Distrito Federal,-15.8204901,-47.9892487
apartment,Central-West,54.0,"$91,850.26",Distrito Federal,-15.8439698,-48.0326192
apartment,Central-West,70.0,"$105,738.27",Distrito Federal,-15.8114266,-47.9908246
apartment,Central-West,96.0,"$135,723.75",Distrito Federal,-15.8386540641,-48.0118846893
house,Central-West,150.0,"$124,676.47",Distrito Federal,-15.836118,-48.094276
apartment,Central-West,116.0,"$179,912.88",Distrito Federal,-15.897501,-47.772167
house,Central-West,120.0,"$110,472.82",Distrito Federal,-15.828357,-48.074974
apartment,Central-West,92.0,"$312,480.27",Distrito Federal,-15.742534,-47.91267
apartment,Central-West,84.0,"$110,472.82",Distrito Federal,-15.83521,-48.041
apartment,Central-West,60.0,"$91,534.62",Distrito Federal,-15.826657,-48.06308
house,Central-West,180.0,"$205,163.81",Distrito Federal,-16.049467,-47.831703
house,Central-West,220.0,"$217,789.28",Distrito Federal,-15.809672,-47.880257
house,Central-West,250.0,"$217,789.28",Distrito Federal,-16.049467,-47.831703
house,Central-West,250.0,"$236,727.47",Distrito Federal,-16.049467,-47.831703
house,Central-West,150.0,"$173,600.15",Distrito Federal,-16.049467,-47.831703
apartment,Central-West,112.0,"$310,902.08",Distrito Federal,-15.773566,-47.886131
apartment,Central-West,83.0,"$118,363.73",Distrito Federal,-15.8352617,-48.0117568
apartment,Central-West,128.0,"$230,414.74",Distrito Federal,-15.8280461,-48.0293427
house,Central-West,160.0,"$237,747.58",Distrito Federal,-15.812043,-47.926105
apartment,Central-West,162.0,"$224,102.01",Distrito Federal,-15.900701,-47.786434
apartment,Central-West,63.0,"$101,003.72",Distrito Federal,-15.908549,-47.75172
apartment,Central-West,68.0,"$110,472.82",Distrito Federal,-15.8325506,-48.0134693
house,Central-West,120.0,"$110,472.82",Distrito Federal,-16.049467,-47.831703
house,Central-West,150.0,"$75,752.79",Distrito Federal,-29.995461,-51.315311
apartment,Central-West,70.0,"$91,534.62",Distrito Federal,-15.826657,-48.06308
apartment,Central-West,78.0,"$119,941.92",Distrito Federal,-15.8321467,-48.0104846
house,Central-West,133.0,"$82,065.52",Distrito Federal,-15.8290094,-48.088697
apartment,Central-West,89.0,"$75,847.80",Distrito Federal,-15.8934663,-48.1185742
house,Central-West,140.0,"$110,472.82",Distrito Federal,-15.8568639,-48.071344
apartment,Central-West,57.0,"$89,956.44",Distrito Federal,-15.8383109,-48.0231339
apartment,Central-West,97.0,"$164,131.05",Distrito Federal,-15.8376049,-48.0312112
apartment,Central-West,68.0,"$195,694.71",Distrito Federal,-15.720929,-47.88102
apartment,Central-West,70.0,"$82,065.52",Distrito Federal,-15.877651,-48.08923
house,Central-West,220.0,"$123,098.28",Distrito Federal,-15.791135,-47.854378
house,Central-West,200.0,"$205,163.81",Distrito Federal,-15.797899,-47.910194
apartment,Central-West,89.0,"$280,916.60",Distrito Federal,-15.7983385,-47.9200426
apartment,Central-West,73.0,"$85,853.16",Distrito Federal,-15.8825536,-48.0144364
apartment,Central-West,116.0,"$179,912.88",Distrito Federal,-15.8383857048,-48.0381059647
apartment,Central-West,69.0,"$154,661.95",Distrito Federal,-15.79483,-47.935654
apartment,Central-West,62.0,"$84,378.70",Distrito Federal,-15.77708,-47.7796529
apartment,Central-West,109.0,"$96,269.17",Distrito Federal,-15.8403784,-48.0516715
apartment,Central-West,89.0,"$83,643.70",Distrito Federal,-15.8299812,-48.0782628
apartment,Central-West,135.0,"$198,851.08",Distrito Federal,-15.8368385,-48.0292865
apartment,Central-West,68.0,"$88,378.25",Distrito Federal,-15.8382129,-48.0551269
apartment,Central-West,100.0,"$183,069.25",Distrito Federal,-15.8423604,-48.0510192
house,Central-West,220.0,"$248,392.93",Distrito Federal,-15.8217487,-47.9945624
apartment,Central-West,82.0,"$101,003.72",Distrito Federal,-15.8302282,-48.0159702
apartment,Central-West,67.0,"$290,385.70",Distrito Federal,-15.818677,-47.8357737
house,Central-West,100.0,"$101,003.72",Distrito Federal,-15.9017614,-47.7853896
house,Central-West,150.0,"$89,956.44",Distrito Federal,-15.867876,-48.0759549
house,Central-West,250.0,"$125,939.01",Distrito Federal,-15.778621,-47.897591
apartment,Central-West,80.0,"$180,929.40",Distrito Federal,-15.811452,-47.888672
apartment,Central-West,127.0,"$346,884.66",Distrito Federal,-15.7427357,-47.8871285
apartment,Central-West,105.0,"$261,978.41",Distrito Federal,-15.7421483,-47.8924962
apartment,Central-West,170.0,"$505,018.62",Distrito Federal,-15.8189325,-47.9074842
apartment,Central-West,68.0,"$93,615.42",Distrito Federal,-15.77708,-47.7796529
apartment,Central-West,125.0,"$331,418.47",Distrito Federal,-15.772306,-47.883633
apartment,Central-West,160.0,"$162,552.86",Distrito Federal,-15.826657,-48.06308
apartment,Central-West,60.0,"$75,752.79",Distrito Federal,-15.867476,-48.058556
apartment,Central-West,110.0,"$189,381.98",Distrito Federal,-15.848169,-47.979099
house,Central-West,105.0,"$97,847.35",Distrito Federal,-15.860855,-48.081802
apartment,Central-West,74.0,"$94,690.99",Distrito Federal,-15.795076,-47.931461
apartment,Central-West,168.0,"$309,323.90",Distrito Federal,-15.828475,-48.031521
apartment,Central-West,63.0,"$88,378.25",Distrito Federal,-15.867723,-48.025394
apartment,Central-West,98.0,"$214,632.91",Distrito Federal,-15.839121,-48.013847
apartment,Central-West,57.0,"$78,909.15",Distrito Federal,-15.830264,-48.016212
apartment,Central-West,83.0,"$115,207.37",Distrito Federal,-15.812043,-47.926105
house,Central-West,145.0,"$110,472.82",Distrito Federal,-15.847191,-48.121605
apartment,Central-West,180.0,"$309,323.90",Distrito Federal,-15.8345563847,-48.0473327637
apartment,Central-West,86.0,"$246,196.57",Distrito Federal,-15.738804,-47.897625
apartment,Central-West,91.0,"$272,981.20",Distrito Federal,-15.772586,-47.878494
apartment,Central-West,63.0,"$201,561.70",Distrito Federal,-15.784989,-47.866234
apartment,Central-West,66.0,"$93,112.80",Distrito Federal,-15.830264,-48.016212
apartment,Central-West,110.0,"$306,167.53",Distrito Federal,-15.8041182,-47.8939485
apartment,Central-West,69.0,"$121,520.10",Distrito Federal,-15.8390875669,-48.040895462
apartment,Central-West,64.0,"$119,941.92",Distrito Federal,-15.848169,-47.979099
apartment,Central-West,70.0,"$91,534.62",Distrito Federal,-15.793151,-47.881416
apartment,Central-West,98.0,"$138,880.12",Distrito Federal,-15.804991,-47.896935
apartment,Central-West,77.0,"$116,785.55",Distrito Federal,-15.7650202,-47.8748344
apartment,Central-West,86.0,"$277,760.24",Distrito Federal,-15.798145,-47.92572
apartment,Central-West,127.0,"$304,589.35",Distrito Federal,-15.7412859,-47.8838819
apartment,Central-West,126.0,"$426,109.46",Distrito Federal,-15.76127,-47.882877
apartment,Central-West,110.0,"$220,945.64",Distrito Federal,-15.804991,-47.896935
apartment,Central-West,66.0,"$105,738.27",Distrito Federal,-15.830551,-48.036999
apartment,Central-West,82.0,"$154,661.95",Distrito Federal,-15.838432,-48.028748
apartment,Central-West,142.0,"$450,736.41",Distrito Federal,-15.740419,-47.910133
house,Central-West,96.0,"$143,543.65",Distrito Federal,-15.664381,-47.8223
house,Central-West,112.0,"$77,330.97",Distrito Federal,-15.8962972,-48.0531675
apartment,Central-West,157.0,"$218,123.94",Distrito Federal,-15.83649,-48.015308
apartment,Central-West,113.0,"$343,256.56",Distrito Federal,-15.755327,-47.896416
apartment,Central-West,145.0,"$234,038.56",Distrito Federal,-15.840675,-48.034702
house,Central-West,206.0,"$390,064.28",Distrito Federal,-15.768672,-47.891285
apartment,Central-West,78.0,"$118,579.54",Distrito Federal,-15.830514,-48.011004
apartment,Central-West,78.0,"$124,820.57",Distrito Federal,-15.830523,-48.010389
apartment,Central-West,154.0,"$203,769.58",Distrito Federal,-15.835165,-48.033176
house,Central-West,210.0,"$234,038.56",Distrito Federal,-15.803249,-48.014929
apartment,Central-West,120.0,"$162,266.74",Distrito Federal,-15.828249,-48.02964
apartment,Central-West,58.0,"$146,664.17",Distrito Federal,-15.834945,-47.915888
house,Central-West,225.0,"$265,243.71",Distrito Federal,-15.803249,-48.014929
apartment,Central-West,55.0,"$78,012.85",Distrito Federal,-15.841885,-48.050482
house,Central-West,174.0,"$134,182.11",Distrito Federal,-15.809699,-47.780726
apartment,Central-West,90.0,"$177,869.31",Distrito Federal,-15.834124,-48.038563
apartment,Central-West,60.0,"$78,012.85",Distrito Federal,-15.833834,-48.059561
house,Central-West,220.0,"$171,628.28",Distrito Federal,-15.809699,-47.780726
house,Central-West,77.0,"$109,217.99",Distrito Federal,-15.858552,-48.024186
apartment,Central-West,84.0,"$118,579.54",Distrito Federal,-15.836899,-48.010216
apartment,Central-West,60.0,"$101,416.71",Distrito Federal,-15.835252,-48.014602
apartment,Central-West,71.0,"$109,217.99",Distrito Federal,-15.837466,-48.016034
apartment,Central-West,106.0,"$162,266.74",Distrito Federal,-15.837979,-48.030921
house,Central-West,180.0,"$140,423.14",Distrito Federal,-15.632617,-47.674697
apartment,Central-West,101.0,"$134,182.11",Distrito Federal,-15.837605,-48.031211
apartment,Central-West,148.0,"$446,233.53",Distrito Federal,-15.740102,-47.888556
apartment,Central-West,161.0,"$288,647.56",Distrito Federal,-15.803181,-48.029305
apartment,Central-West,108.0,"$327,653.99",Distrito Federal,-15.788041,-47.890391
apartment,Central-West,132.0,"$441,213.81",Distrito Federal,-15.810807,-47.89555
apartment,Central-West,89.0,"$160,823.49",Distrito Federal,-15.837201,-48.025805
apartment,Central-West,183.0,"$291,456.03",Distrito Federal,-15.836431,-48.019612
apartment,Central-West,53.0,"$165,058.40",Distrito Federal,-15.784989,-47.866234
apartment,Central-West,166.0,"$518,005.36",Distrito Federal,-15.750538,-47.910524
apartment,Central-West,61.0,"$111,567.43",Distrito Federal,-15.837201,-48.025805
apartment,Central-West,63.0,"$102,976.97",Distrito Federal,-15.83235,-48.01055
apartment,Central-West,155.0,"$495,549.52",Distrito Federal,-15.743678,-47.91015
apartment,Central-West,168.0,"$224,677.02",Distrito Federal,-15.837056,-48.021037
apartment,Central-West,80.0,"$205,163.81",Distrito Federal,-15.745052,-47.895309
house,Central-West,150.0,"$78,909.15",Distrito Federal,-15.903308,-48.066345
apartment,Central-West,84.0,"$167,287.41",Distrito Federal,-15.8360943144,-48.0111980438
apartment,Central-West,57.0,"$83,643.70",Distrito Federal,-15.795076,-47.931461
apartment,Central-West,60.0,"$97,847.35",Distrito Federal,-15.830264,-48.016212
apartment,Central-West,55.0,"$118,363.73",Distrito Federal,-15.750886,-47.895958
apartment,Central-West,53.0,"$135,723.75",Distrito Federal,-15.834515,-47.91729
house,Central-West,160.0,"$198,851.08",Distrito Federal,-15.841012,-47.980843
apartment,Central-West,120.0,"$347,200.30",Distrito Federal,-15.8162466,-47.907631
house,Central-West,250.0,"$189,066.34",Distrito Federal,-15.8292387,-48.0570224
apartment,Central-West,111.0,"$173,600.15",Distrito Federal,-15.901787,-47.78265
apartment,Central-West,61.0,"$104,160.09",Distrito Federal,-15.841584,-48.029903
apartment,Central-West,97.0,"$125,307.74",Distrito Federal,-15.909568,-47.751835
apartment,Central-West,163.0,"$268,291.14",Distrito Federal,-15.804991,-47.896935
apartment,Central-West,135.0,"$334,574.83",Distrito Federal,-15.7412859,-47.8838819
house,Central-West,105.0,"$157,818.31",Distrito Federal,-15.841012,-47.980843
apartment,Central-West,107.0,"$205,163.81",Distrito Federal,-15.849033,-47.979324
apartment,Central-West,68.0,"$97,847.35",Distrito Federal,-15.901787,-47.78265
apartment,Central-West,80.0,"$224,102.01",Distrito Federal,-15.8072784,-47.883859
house,Central-West,220.0,"$211,476.54",Distrito Federal,-16.049467,-47.831703
house,Central-West,250.0,"$280,916.60",Distrito Federal,-15.778621,-47.897591
house,Central-West,130.0,"$107,316.45",Distrito Federal,-15.829099,-48.056358
house,Central-West,130.0,"$119,941.92",Distrito Federal,-15.829099,-48.056358
apartment,Central-West,102.0,"$136,173.18",Distrito Federal,-15.812043,-47.926105
apartment,Central-West,61.0,"$109,217.99",Distrito Federal,-15.835242,-48.025932
house,Central-West,200.0,"$156,025.71",Distrito Federal,-15.869543,-48.026147
apartment,Central-West,132.0,"$340,136.05",Distrito Federal,-15.810807,-47.89555
apartment,Central-West,91.0,"$159,146.22",Distrito Federal,-15.83724,-48.017529
apartment,Central-West,163.0,"$280,846.28",Distrito Federal,-15.839275,-48.013183
apartment,Central-West,86.0,"$264,931.66",Distrito Federal,-15.80002,-47.929902
apartment,Central-West,189.0,"$327,653.99",Distrito Federal,-15.810748,-48.065751
apartment,Central-West,70.0,"$99,856.45",Distrito Federal,-15.810239,-47.971312
apartment,Central-West,68.0,"$79,573.11",Distrito Federal,-15.810532,-48.074779
apartment,Central-West,168.0,"$463,084.31",Distrito Federal,-15.829428,-48.029994
apartment,Central-West,127.0,"$374,461.71",Distrito Federal,-15.747185,-47.910932
apartment,Central-West,113.0,"$184,110.34",Distrito Federal,-15.8384319,-48.0287349
apartment,Central-West,127.0,"$234,890.80",Distrito Federal,-15.901787,-47.78265
house,Central-West,220.0,"$246,520.62",Distrito Federal,-15.810784,-48.043638
apartment,Central-West,152.0,"$358,859.13",Distrito Federal,-15.780715,-47.875262
apartment,Central-West,104.0,"$193,471.88",Distrito Federal,-15.837432,-48.03238
house,Central-West,210.0,"$140,423.14",Distrito Federal,-15.809699,-47.780726
apartment,Central-West,155.0,"$495,549.52",Distrito Federal,-15.739719,-47.911334
apartment,Central-West,155.0,"$489,920.73",Distrito Federal,-15.739037,-47.910883
apartment,Central-West,61.0,"$108,997.37",Distrito Federal,-15.837201,-48.025805
apartment,Central-West,155.0,"$471,197.65",Distrito Federal,-15.750291,-47.910804
apartment,Central-West,155.0,"$517,644.08",Distrito Federal,-15.738975,-47.911441
apartment,Central-West,111.0,"$308,930.91",Distrito Federal,-15.771877,-47.884327
apartment,Central-West,66.0,"$139,077.88",Distrito Federal,-15.837201,-48.025805
apartment,Central-West,66.0,"$139,895.25",Distrito Federal,-15.837201,-48.025805
apartment,Central-West,73.0,"$143,643.82",Distrito Federal,-15.837201,-48.025805
apartment,Central-West,66.0,"$134,202.39",Distrito Federal,-15.793475,-47.930664
apartment,Central-West,66.0,"$126,540.28",Distrito Federal,-15.837201,-48.025805
apartment,Central-West,89.0,"$170,167.91",Distrito Federal,-15.837201,-48.025805
apartment,Central-West,81.0,"$158,131.11",Distrito Federal,-15.837201,-48.025805
apartment,Central-West,66.0,"$125,026.83",Distrito Federal,-15.837201,-48.025805
apartment,Central-West,66.0,"$130,118.26",Distrito Federal,-15.837201,-48.025805
apartment,Central-West,66.0,"$126,540.28",Distrito Federal,-15.837201,-48.025805
apartment,Central-West,66.0,"$127,958.55",Distrito Federal,-15.837201,-48.025805
apartment,Central-West,66.0,"$139,859.26",Distrito Federal,-15.837201,-48.025805
apartment,Central-West,89.0,"$164,466.08",Distrito Federal,-15.837201,-48.025805
apartment,Central-West,89.0,"$118,579.54",Distrito Federal,-16.049467,-47.831703
apartment,Central-West,66.0,"$128,674.40",Distrito Federal,-15.837201,-48.025805
apartment,Central-West,89.0,"$172,090.14",Distrito Federal,-15.837201,-48.025805
apartment,Central-West,90.0,"$265,243.71",Distrito Federal,-15.807312,-47.929963
apartment,Central-West,166.0,"$436,871.99",Distrito Federal,-15.754437,-47.881549
apartment,Central-West,77.0,"$246,520.62",Distrito Federal,-15.754437,-47.881549
apartment,Central-West,77.0,"$246,520.62",Distrito Federal,-15.754437,-47.881549
apartment,Central-West,72.0,"$75,752.79",Distrito Federal,-15.826657,-48.06308
apartment,Central-West,79.0,"$97,847.35",Distrito Federal,-15.792261,-47.84499
apartment,Central-West,156.0,"$170,128.14",Distrito Federal,-15.795076,-47.931461
house,Central-West,200.0,"$88,378.25",Distrito Federal,-15.863644,-48.098991
apartment,Central-West,85.0,"$125,939.01",Distrito Federal,-15.830264,-48.016212
apartment,Central-West,100.0,"$353,513.03",Distrito Federal,-15.750177,-47.910755
apartment,Central-West,57.0,"$83,643.70",Distrito Federal,-15.819375,-47.916546
apartment,Central-West,66.0,"$123,098.28",Distrito Federal,-15.750886,-47.895958
apartment,Central-West,82.0,"$189,381.98",Distrito Federal,-15.834515,-47.91729
apartment,Central-West,125.0,"$176,756.51",Distrito Federal,-15.896671,-47.78091
apartment,Central-West,56.0,"$164,131.05",Distrito Federal,-15.7386988,-47.9008127
apartment,Central-West,111.0,"$211,476.54",Distrito Federal,-15.840674,-48.039043
apartment,Central-West,68.0,"$108,894.64",Distrito Federal,-15.804991,-47.896935
apartment,Central-West,74.0,"$105,738.27",Distrito Federal,-15.809109,-47.904346
apartment,Central-West,68.0,"$99,425.54",Distrito Federal,-15.908549,-47.75172
apartment,Central-West,84.0,"$130,989.20",Distrito Federal,-15.83521,-48.041
apartment,Central-West,111.0,"$220,314.37",Distrito Federal,-15.840674,-48.039043
apartment,Central-West,68.0,"$77,330.97",Distrito Federal,-15.822075,-48.11544
house,Central-West,180.0,"$135,723.75",Distrito Federal,-15.829633,-48.080959
apartment,Central-West,53.0,"$107,316.45",Distrito Federal,-15.750886,-47.895958
house,Central-West,180.0,"$220,945.64",Distrito Federal,-15.841012,-47.980843
apartment,Central-West,70.0,"$94,690.99",Distrito Federal,-15.821308,-47.98074
apartment,Central-West,97.0,"$107,316.45",Distrito Federal,-15.792261,-47.84499
apartment,Central-West,64.0,"$118,363.73",Distrito Federal,-15.867723,-48.025394
house,Central-West,120.0,"$113,629.19",Distrito Federal,-15.828357,-48.074974
apartment,Central-West,110.0,"$172,021.96",Distrito Federal,-15.909568,-47.751835
apartment,Central-West,71.0,"$93,744.08",Distrito Federal,-15.865908,-48.074451
apartment,Central-West,99.0,"$220,945.64",Distrito Federal,-15.835175,-47.987694
house,Central-West,150.0,"$151,505.58",Distrito Federal,-15.8165385,-48.0934078
apartment,Central-West,102.0,"$157,502.68",Distrito Federal,-15.812043,-47.926105
apartment,Central-West,58.0,"$88,378.25",Distrito Federal,-15.830551,-48.036999
apartment,Central-West,98.0,"$197,272.89",Distrito Federal,-15.751249,-47.89193
apartment,Central-West,151.0,"$280,916.60",Distrito Federal,-15.8072784,-47.883859
apartment,Central-West,67.0,"$113,629.19",Distrito Federal,-15.838432,-48.028748
apartment,Central-West,107.0,"$192,538.34",Distrito Federal,-15.849033,-47.979324
apartment,Central-West,126.0,"$169,496.87",Distrito Federal,-15.896671,-47.78091
apartment,Central-West,78.0,"$136,986.30",Distrito Federal,-15.908549,-47.75172
apartment,Central-West,60.0,"$82,065.52",Distrito Federal,-15.8346239,-48.029779
apartment,Central-West,100.0,"$171,628.28",Distrito Federal,-15.830514,-48.011004
apartment,Central-West,100.0,"$171,628.28",Distrito Federal,-15.830514,-48.011004
apartment,Central-West,189.0,"$405,666.85",Distrito Federal,-15.841296,-48.034602
apartment,Central-West,62.0,"$81,133.37",Distrito Federal,-15.832706,-48.056988
house,Central-West,163.0,"$343,256.56",Distrito Federal,-15.7460937,-47.8984756
apartment,Central-West,110.0,"$184,110.34",Distrito Federal,-15.831039,-48.010834
apartment,Central-West,145.0,"$246,520.62",Distrito Federal,-15.84077,-48.02763
apartment,Central-West,84.0,"$210,634.71",Distrito Federal,-15.720929,-47.88102
house,Central-West,120.0,"$99,856.45",Distrito Federal,-15.9046647,-47.7788296
apartment,Central-West,70.0,"$90,494.91",Distrito Federal,-15.826657,-48.06308
house,Central-West,120.0,"$127,941.08",Distrito Federal,-15.818874,-48.078217
apartment,Central-West,78.0,"$109,217.99",Distrito Federal,-15.826657,-48.06308
apartment,Central-West,62.0,"$119,515.69",Distrito Federal,-15.826657,-48.06308
apartment,Central-West,72.0,"$80,821.31",Distrito Federal,-15.8305376,-48.0778517
house,Central-West,120.0,"$109,217.99",Distrito Federal,-15.6536771,-47.8099846
house,Central-West,209.0,"$123,260.31",Distrito Federal,-15.860855,-48.081802
house,Central-West,180.0,"$115,459.02",Distrito Federal,-15.879278,-48.111469
house,Central-West,59.0,"$118,579.54",Distrito Federal,-15.66466,-47.799145
apartment,Central-West,94.0,"$99,856.45",Distrito Federal,-15.888977,-48.098644
house,Central-West,180.0,"$218,435.99",Distrito Federal,-15.7937477,-47.8533075
house,Central-West,90.0,"$154,465.45",Distrito Federal,-15.816543,-47.988132
apartment,Central-West,59.0,"$93,615.42",Distrito Federal,-15.77708,-47.7796529
house,Central-West,200.0,"$159,146.22",Distrito Federal,-15.821308,-47.98074
house,Central-West,100.0,"$146,664.17",Distrito Federal,-15.7768649,-47.7796405
house,Central-West,100.0,"$151,344.94",Distrito Federal,-15.825575,-47.984306
house,Central-West,90.0,"$140,423.14",Distrito Federal,-15.825575,-47.984306
house,Central-West,200.0,"$218,435.99",Distrito Federal,-15.821308,-47.98074
house,Central-West,200.0,"$218,435.99",Distrito Federal,-15.7349042,-47.8720263
house,Central-West,170.0,"$202,833.42",Distrito Federal,-15.7764627,-47.7796149
house,Central-West,240.0,"$265,243.71",Distrito Federal,-15.821308,-47.98074
apartment,Central-West,53.0,"$92,055.17",Distrito Federal,-15.816543,-47.988132
house,Central-West,200.0,"$149,784.68",Distrito Federal,-15.821308,-47.98074
house,Central-West,160.0,"$166,947.51",Distrito Federal,-15.776448,-47.779614
apartment,Central-West,71.0,"$101,416.71",Distrito Federal,-15.821308,-47.98074
apartment,Central-West,60.0,"$79,573.11",Distrito Federal,-15.77708,-47.7796529
house,Central-West,200.0,"$143,543.65",Distrito Federal,-15.7752917,-47.779538
house,Central-West,141.0,"$191,911.62",Distrito Federal,-15.7771876,-47.7796591
apartment,Central-West,91.0,"$143,543.65",Distrito Federal,-15.808813,-47.988171
apartment,Central-West,58.0,"$112,338.51",Distrito Federal,-15.808813,-47.988171
apartment,Central-West,82.0,"$140,423.14",Distrito Federal,-15.808813,-47.988171
house,Central-West,100.0,"$137,302.62",Distrito Federal,-15.836118,-48.094276
house,Central-West,250.0,"$171,628.28",Distrito Federal,-15.836118,-48.094276
house,Central-West,125.0,"$102,976.97",Distrito Federal,-15.854488,-47.955639
house,Central-West,120.0,"$202,833.42",Distrito Federal,-15.854488,-47.955639
apartment,Central-West,72.0,"$81,133.37",Distrito Federal,-15.8368721,-48.0567365
house,Central-West,180.0,"$185,670.59",Distrito Federal,-15.8571344,-48.0396207
house,Central-West,140.0,"$199,712.91",Distrito Federal,-15.8494142,-48.0475331
apartment,Central-West,68.0,"$81,133.37",Distrito Federal,-15.842205,-48.051483
house,Central-West,200.0,"$171,628.28",Distrito Federal,-15.86333,-48.035576
apartment,Central-West,88.0,"$93,615.42",Distrito Federal,-15.832706,-48.056988
apartment,Central-West,69.0,"$93,615.42",Distrito Federal,-15.832706,-48.056988
apartment,Central-West,61.0,"$81,133.37",Distrito Federal,-15.832706,-48.056988
apartment,Central-West,119.0,"$327,653.99",Distrito Federal,-15.834252,-47.920467
apartment,Central-West,64.0,"$218,435.99",Distrito Federal,-15.808555,-47.858009
house,Central-West,90.0,"$327,653.99",Distrito Federal,-15.8215315,-47.9197842
house,Central-West,189.0,"$248,080.88",Distrito Federal,-15.833894,-47.982136
house,Central-West,240.0,"$259,002.68",Distrito Federal,-15.833894,-47.982136
apartment,Central-West,80.0,"$195,032.14",Distrito Federal,-15.835175,-47.987694
apartment,Central-West,197.0,"$390,064.28",Distrito Federal,-15.835175,-47.987694
apartment,Central-West,80.0,"$196,592.39",Distrito Federal,-15.835175,-47.987694
house,Central-West,128.0,"$109,217.99",Distrito Federal,-15.835175,-47.987694
house,Central-West,240.0,"$180,989.82",Distrito Federal,-15.835175,-47.987694
apartment,Central-West,197.0,"$399,425.82",Distrito Federal,-15.835175,-47.987694
apartment,Central-West,145.0,"$98,296.19",Distrito Federal,-15.835175,-47.987694
house,Central-West,200.0,"$151,344.94",Distrito Federal,-15.833894,-47.982136
house,Central-West,128.0,"$127,941.08",Distrito Federal,-15.835175,-47.987694
house,Central-West,200.0,"$199,712.91",Distrito Federal,-15.833894,-47.982136
house,Central-West,100.0,"$118,579.54",Distrito Federal,-15.835175,-47.987694
apartment,Central-West,91.0,"$230,918.05",Distrito Federal,-15.835175,-47.987694
apartment,Central-West,78.0,"$193,471.88",Distrito Federal,-15.841012,-47.980843
house,Central-West,200.0,"$180,989.82",Distrito Federal,-15.841012,-47.980843
apartment,Central-West,70.0,"$243,400.11",Distrito Federal,-15.818471,-47.956604
apartment,Central-West,68.0,"$78,012.85",Distrito Federal,-15.869102,-48.02618
apartment,Central-West,71.0,"$134,182.11",Distrito Federal,-15.851614,-48.03624
apartment,Central-West,65.0,"$77,700.80",Distrito Federal,-15.869102,-48.02618
apartment,Central-West,60.0,"$78,012.85",Distrito Federal,-15.855002,-48.031582
apartment,Central-West,106.0,"$171,628.28",Distrito Federal,-15.848169,-47.979099
apartment,Central-West,152.0,"$202,833.42",Distrito Federal,-15.804991,-47.896935
apartment,Central-West,114.0,"$162,266.74",Distrito Federal,-15.834883,-48.031506
apartment,Central-West,83.0,"$129,501.34",Distrito Federal,-15.819375,-47.916546
apartment,Central-West,57.0,"$81,133.37",Distrito Federal,-15.8312498,-48.0157319
apartment,Central-West,71.0,"$102,976.97",Distrito Federal,-15.831039,-48.010834
apartment,Central-West,169.0,"$265,243.71",Distrito Federal,-15.834883,-48.031506
apartment,Central-West,66.0,"$106,097.48",Distrito Federal,-15.834883,-48.031506
apartment,Central-West,140.0,"$204,393.68",Distrito Federal,-15.908549,-47.75172
apartment,Central-West,53.0,"$102,976.97",Distrito Federal,-15.849033,-47.979324
apartment,Central-West,59.0,"$84,253.88",Distrito Federal,-15.831039,-48.010834
apartment,Central-West,60.0,"$90,494.91",Distrito Federal,-15.831039,-48.010834
apartment,Central-West,93.0,"$156,025.71",Distrito Federal,-15.831039,-48.010834
apartment,Central-West,61.0,"$96,735.94",Distrito Federal,-15.8310854,-48.0157902
apartment,Central-West,61.0,"$96,735.94",Distrito Federal,-15.8310854,-48.0157902
apartment,Central-West,102.0,"$209,074.45",Distrito Federal,-15.849033,-47.979324
